./pomplogs/Giethoorn.txt.gz
Pomp,jaar,maand,seconden
1,2010,1,1339624
1,2010,2,628731
1,2010,3,592145
1,2010,4,630332
1,2010,5,454443
1,2010,6,447562
1,2010,7,575147
1,2010,8,579928
1,2010,9,610830
1,2010,10,658813
1,2010,11,655678
1,2011,0,767633
1,2011,1,532556
1,2011,2,576365
1,2011,3,516663
1,2011,4,586295
1,2011,5,665268
1,2011,6,686508
1,2011,7,947032
1,2011,8,968127
1,2011,9,822593
1,2011,10,735121
1,2011,11,410610
1,2012,0,787762
1,2012,1,829569
1,2012,2,810866
1,2012,3,754707
1,2012,4,810484
1,2012,5,771079
1,2012,6,888379
1,2012,7,500785
1,2012,8,0
1,2012,9,0
1,2012,10,0
1,2012,11,0
